# /Users/virpatel/projects/vanderbilt-summer-2014/computing_age/ProteinHistorian/age_enrichment_analysis.py -l /Users/virpatel/projects/vanderbilt-summer-2014/main_script/mirbase_method2_ages.txt /Users/virpatel/projects/vanderbilt-summer-2014/main_script/mirbase_method2_ages.txt /Users/virpatel/projects/vanderbilt-summer-2014/main_script/disease_mirnas/Carcinoma,-Hepatocellular.txt 2015-01-18 22:39:54.834221
#
# AGE_LABEL_FILE = /Users/virpatel/projects/vanderbilt-summer-2014/main_script/mirbase_method2_ages.txt
# PHYLO_PROFILE_FILE = None
# POI1_NAME = Carcinoma,-Hepatocellular
# POI2_NAME = Background
# OUTPUT_NAME = mirbase_method2_ages--Carcinoma,-Hepatocellular--Background
# OUTPUT_DIR = results/enrichment/mirbase_method2_ages--Carcinoma,-Hepatocellular--Background/
#
# MISSING_POI = error
# MULTI_CORRECT = False
# PLOT_TYPE = bar
# SCALE_X = False
#
#protein	age	label
hsa-mir-425	361.2	361.2
hsa-let-7g	910.0	910.0
hsa-mir-542	97.4	97.4
hsa-mir-18a	535.7	535.7
hsa-let-7d	910.0	910.0
hsa-mir-133b	910.0	910.0
hsa-mir-335	97.4	97.4
hsa-mir-1224	97.4	97.4
hsa-mir-338	454.6	454.6
hsa-mir-512-2	97.4	97.4
hsa-mir-512-1	97.4	97.4
hsa-mir-330	97.4	97.4
hsa-mir-302c	361.2	361.2
hsa-mir-150	454.6	454.6
hsa-mir-152	535.7	535.7
hsa-mir-155	454.6	454.6
hsa-mir-20a	535.7	535.7
hsa-mir-320b-1	97.4	97.4
hsa-mir-181d	535.7	535.7
hsa-mir-320b-2	97.4	97.4
hsa-mir-21	454.6	454.6
hsa-mir-22	842.0	842.0
hsa-mir-1303	15.7	15.7
hsa-mir-615	97.4	97.4
hsa-mir-517c	29.6	29.6
hsa-mir-517a	29.6	29.6
hsa-mir-1271	97.4	97.4
hsa-mir-212	535.7	535.7
hsa-mir-30c-2	535.7	535.7
hsa-mir-30c-1	535.7	535.7
hsa-mir-130b	535.7	535.7
hsa-mir-502	97.4	97.4
hsa-mir-503	97.4	97.4
hsa-mir-146b	535.7	535.7
hsa-mir-379	97.4	97.4
hsa-mir-320e	97.4	97.4
hsa-mir-449b	842.0	842.0
hsa-mir-370	97.4	97.4
hsa-mir-373	29.6	29.6
hsa-mir-372	97.4	97.4
hsa-mir-375	910.0	910.0
hsa-mir-450a-1	97.4	97.4
hsa-mir-181a-1	535.7	535.7
hsa-mir-2110	6.1	6.1
hsa-mir-550a-2	29.6	29.6
hsa-mir-550a-1	29.6	29.6
hsa-mir-217	797.0	797.0
hsa-mir-214	454.6	454.6
hsa-mir-210	910.0	910.0
hsa-mir-105-2	97.4	97.4
hsa-mir-92b	910.0	910.0
hsa-mir-526b	29.6	29.6
hsa-mir-657	29.6	29.6
hsa-mir-650	29.6	29.6
hsa-mir-100	937.0	937.0
hsa-mir-107	535.7	535.7
hsa-mir-10b	937.0	937.0
hsa-mir-10a	937.0	937.0
hsa-mir-636	29.6	29.6
hsa-mir-1290	15.7	15.7
hsa-mir-16-1	535.7	535.7
hsa-mir-92a-2	910.0	910.0
hsa-mir-302b	361.2	361.2
hsa-mir-590	220.2	220.2
hsa-mir-101-1	454.6	454.6
hsa-mir-218-2	535.7	535.7
hsa-mir-1301	97.4	97.4
hsa-mir-532	97.4	97.4
hsa-mir-196a-2	535.7	535.7
hsa-mir-7-3	910.0	910.0
hsa-mir-29b-1	910.0	910.0
hsa-mir-7-1	910.0	910.0
hsa-mir-200c	910.0	910.0
hsa-mir-99b	937.0	937.0
hsa-mir-92a-1	910.0	910.0
hsa-mir-144	535.7	535.7
hsa-mir-20b	535.7	535.7
hsa-mir-140	454.6	454.6
hsa-mir-224	97.4	97.4
hsa-mir-223	454.6	454.6
hsa-mir-222	535.7	535.7
hsa-mir-221	535.7	535.7
hsa-mir-181c	535.7	535.7
hsa-mir-25	910.0	910.0
hsa-mir-181b-1	535.7	535.7
hsa-mir-1-1	910.0	910.0
hsa-mir-1-2	910.0	910.0
hsa-mir-450b	97.4	97.4
hsa-mir-744	97.4	97.4
hsa-mir-134	97.4	97.4
hsa-mir-139	454.6	454.6
hsa-mir-208b	454.6	454.6
hsa-mir-376a-1	97.4	97.4
hsa-mir-101-2	454.6	454.6
hsa-mir-376a-2	97.4	97.4
hsa-mir-31	910.0	910.0
hsa-mir-361	97.4	97.4
hsa-mir-19b-2	535.7	535.7
hsa-mir-19b-1	535.7	535.7
hsa-mir-612	29.6	29.6
hsa-mir-218-1	535.7	535.7
hsa-mir-362	97.4	97.4
hsa-let-7a-2	910.0	910.0
hsa-let-7a-3	910.0	910.0
hsa-let-7a-1	910.0	910.0
hsa-mir-27a	535.7	535.7
hsa-mir-323b	97.4	97.4
hsa-mir-130a	535.7	535.7
hsa-mir-124-1	910.0	910.0
hsa-mir-124-3	910.0	910.0
hsa-mir-518b	29.6	29.6
hsa-mir-526a-1	29.6	29.6
hsa-mir-181b-2	535.7	535.7
hsa-let-7i	910.0	910.0
hsa-let-7e	910.0	910.0
hsa-mir-497	176.1	176.1
hsa-mir-301a	535.7	535.7
hsa-mir-98	910.0	910.0
hsa-mir-199b	535.7	535.7
hsa-mir-492	97.4	97.4
hsa-mir-93	535.7	535.7
hsa-mir-96	910.0	910.0
hsa-mir-129-2	797.0	797.0
hsa-mir-527	29.6	29.6
hsa-mir-522	29.6	29.6
hsa-mir-490	324.5	324.5
hsa-mir-23a	535.7	535.7
hsa-mir-148b	535.7	535.7
hsa-mir-148a	535.7	535.7
hsa-mir-196a-1	535.7	535.7
hsa-mir-491	97.4	97.4
hsa-mir-105-1	97.4	97.4
hsa-mir-629	6.1	6.1
hsa-mir-142	454.6	454.6
hsa-mir-199a-1	535.7	535.7
hsa-mir-199a-2	535.7	535.7
hsa-let-7f-1	910.0	910.0
hsa-mir-432	97.4	97.4
hsa-mir-324	97.4	97.4
hsa-mir-500b	97.4	97.4
hsa-mir-146a	535.7	535.7
